,mean,std,min,max
pcm_fftMag_spectralVariance_sma_de_std,20335.611684980046,20386.514525814924,54.892457822926254,170213.0962800881
pcm_fftMag_spectralSkewness_sma_de_std,0.08699253568141713,0.089633151218503,0.003539987297328301,0.8079634738797884
pcm_fftMag_spectralKurtosis_sma_de_std,11.930981284874857,23.298065991629738,0.012824251458338726,229.6307084670789
pcm_fftMag_spectralSlope_sma_de_std,0.008170033791977553,0.009697101834188421,5.9536600047627296e-05,0.0882602823880249
pcm_fftMag_psySharpness_sma_de_std,0.0041694912165013195,0.003339980137390421,0.00032671812534994287,0.0251921018061433
pcm_fftMag_spectralHarmonicity_sma_de_std,0.016397259577870464,0.020981038379324447,0.00015529606961617117,0.20474493120540851
pcm_fftMag_mfcc_sma_de[1]_std,0.0955168223197889,0.03558916485970081,0.02031476745527101,0.2759542661282217
pcm_fftMag_mfcc_sma_de[2]_std,0.11352192696199885,0.039356344347989645,0.02795402177567942,0.3107119265927326
pcm_fftMag_mfcc_sma_de[3]_std,0.11540650586669807,0.035914272440838856,0.0306447857681721,0.4193414606617411
pcm_fftMag_mfcc_sma_de[4]_std,0.11985626264583213,0.034853262652606375,0.03798502956939108,0.3954291952304402
pcm_fftMag_mfcc_sma_de[5]_std,0.1306415310371759,0.037717230899782885,0.03919155369469849,0.4086344140696923
pcm_fftMag_mfcc_sma_de[6]_std,0.13419498576922673,0.03702582367643109,0.0470089149845216,0.4727632202315121
pcm_fftMag_mfcc_sma_de[7]_std,0.13739659279723065,0.03647996206160577,0.05129624680347386,0.3524850018817132
pcm_fftMag_mfcc_sma_de[8]_std,0.14265381149845674,0.03899259680012326,0.052214779074088,0.4327975698992493
pcm_fftMag_mfcc_sma_de[9]_std,0.14232496161566074,0.039882773469725984,0.045462705830242124,0.4003490360536435
pcm_fftMag_mfcc_sma_de[10]_std,0.14007165126999327,0.04059636452165207,0.043304432388416886,0.4006633524527673
pcm_fftMag_mfcc_sma_de[11]_std,0.1358126098515582,0.03951235365827565,0.04378481129854746,0.3847265561637069
pcm_fftMag_mfcc_sma_de[12]_std,0.1292230822482845,0.039690175614865604,0.043008789892841896,0.3811516535070388
pcm_fftMag_mfcc_sma_de[13]_std,0.1203370404098454,0.03957066505413011,0.04225676631930679,0.475204693439558
pcm_fftMag_mfcc_sma_de[14]_std,0.10702642374095171,0.03331414469788369,0.03583038209815028,0.3372852786977342
